经度,纬度,区域,存量,日期,套均价,供应套数,供应面积,成交均价,成交套数,成交金额,成交面积,项目名称
120.87213,32.0041,崇川区,-59,2015-10-01 00:00:00,773732,0,0,13123,1,773732,59,濠南君邑
120.87213,32.0041,崇川区,-117,2015-08-01 00:00:00,832622,0,0,14211,2,1665245,117,濠南君邑
120.87213,32.0041,崇川区,-116,2015-07-01 00:00:00,729146,0,0,12552,2,1458291,116,濠南君邑
120.87213,32.0041,崇川区,-58,2015-03-01 00:00:00,975418,0,0,16754,1,975418,58,濠南君邑
120.87213,32.0041,崇川区,-116,2014-12-01 00:00:00,953411,0,0,16376,2,1906821,116,濠南君邑
120.87213,32.0041,崇川区,-58,2014-07-01 00:00:00,900547,0,0,15468,1,900547,58,濠南君邑
120.87213,32.0041,崇川区,-58,2013-11-01 00:00:00,955581,0,0,16450,1,955581,58,濠南君邑
120.87213,32.0041,崇川区,-498,2013-09-01 00:00:00,7268552,0,0,43768,3,21805655,498,濠南君邑
120.87213,32.0041,崇川区,-58,2013-07-01 00:00:00,953607,0,0,16450,1,953607,58,濠南君邑
120.87213,32.0041,崇川区,-58,2013-05-01 00:00:00,955581,0,0,16450,1,955581,58,濠南君邑
120.87213,32.0041,崇川区,-88,2013-04-01 00:00:00,1450232,0,0,16450,1,1450232,88,濠南君邑
120.87213,32.0041,崇川区,-117,2013-03-01 00:00:00,963806,0,0,16450,2,1927611,117,濠南君邑
120.94936,31.91377,经济技术开发区,-2417,2018-01-01 00:00:00,2204836,0,0,8211,9,19843524,2417,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-143,2017-10-01 00:00:00,1219506,0,0,8531,1,1219506,143,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-2886,2017-09-01 00:00:00,1913081,0,0,7954,12,22956968,2886,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-2963,2017-08-01 00:00:00,1814199,0,0,7960,13,23584584,2963,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-467,2017-07-01 00:00:00,1866470,0,0,7989,2,3732940,467,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-2236,2017-06-01 00:00:00,1690753,0,0,7561,10,16907530,2236,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-99,2017-05-01 00:00:00,747309,0,0,7544,1,747309,99,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3724,2017-04-01 00:00:00,1030042,0,0,7468,27,27811144,3724,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3223,2017-03-01 00:00:00,1125941,0,0,8036,23,25896654,3223,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-17350,2017-02-01 00:00:00,1141565,0,0,8290,126,143837242,17350,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3350,2017-01-01 00:00:00,1234481,0,0,8476,23,28393057,3350,和融优山美地名邸
120.94936,31.91377,经济技术开发区,14874,2016-12-01 00:00:00,971721,144,20274,7737,43,41784020,5400,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-13120,2016-11-01 00:00:00,749319,0,0,6625,116,86920983,13120,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-13708,2016-10-01 00:00:00,724646,0,0,6238,118,85508255,13708,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-32208,2016-09-01 00:00:00,663067,0,0,5764,280,185658851,32208,和融优山美地名邸
120.94936,31.91377,经济技术开发区,67922,2016-08-01 00:00:00,705030,609,69587,5928,14,9870419,1665,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3662,2016-07-01 00:00:00,692598,0,0,5864,31,21470553,3662,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-1459,2016-06-01 00:00:00,825166,0,0,5655,10,8251663,1459,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3057,2016-05-01 00:00:00,907676,0,0,5641,19,17245840,3057,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-1572,2016-04-01 00:00:00,674678,0,0,5579,13,8770811,1572,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-9922,2016-03-01 00:00:00,702801,0,0,5666,80,56224084,9922,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-1334,2016-02-01 00:00:00,650553,0,0,5852,12,7806630,1334,和融优山美地名邸
120.94936,31.91377,经济技术开发区,11732,2016-01-01 00:00:00,661224,172,20100,5689,72,47608162,8368,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-1143,2015-12-01 00:00:00,619799,0,0,5421,10,6197988,1143,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-2044,2015-11-01 00:00:00,522826,0,0,5370,21,10979336,2044,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-5547,2015-10-01 00:00:00,664251,0,0,5389,45,29891287,5547,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-4200,2015-09-01 00:00:00,616949,0,0,5435,37,22827114,4200,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-5589,2015-08-01 00:00:00,555946,0,0,5272,53,29465162,5589,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3020,2015-07-01 00:00:00,553321,0,0,5131,28,15492984,3020,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-1262,2015-06-01 00:00:00,486276,0,0,5008,13,6321586,1262,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-2102,2015-05-01 00:00:00,564060,0,0,5367,20,11281198,2102,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-1287,2015-04-01 00:00:00,585274,0,0,5457,12,7023286,1287,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-2365,2015-03-01 00:00:00,566462,0,0,5269,22,12462159,2365,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-1734,2015-02-01 00:00:00,585862,0,0,5405,16,9373794,1734,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-6090,2015-01-01 00:00:00,677391,0,0,5451,49,33192167,6090,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-7383,2014-12-01 00:00:00,596356,0,0,5331,66,39359493,7383,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3640,2014-11-01 00:00:00,615662,0,0,5413,32,19701177,3640,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-4985,2014-10-01 00:00:00,638058,0,0,5248,41,26160389,4985,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3267,2014-09-01 00:00:00,657763,0,0,5436,27,17759598,3267,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-18044,2014-08-01 00:00:00,819805,0,0,5497,121,99196425,18044,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-5900,2014-07-01 00:00:00,623591,0,0,5391,51,31803117,5900,和融优山美地名邸
120.94936,31.91377,经济技术开发区,46850,2014-06-01 00:00:00,606686,464,48706,5556,17,10313660,1856,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-5462,2014-05-01 00:00:00,626037,0,0,5845,51,31927903,5462,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3141,2014-04-01 00:00:00,652683,0,0,6026,29,18927795,3141,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-4512,2014-03-01 00:00:00,649492,0,0,6046,42,27278667,4512,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3243,2014-02-01 00:00:00,628040,0,0,6004,31,19469226,3243,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3379,2014-01-01 00:00:00,788452,0,0,6300,27,21288204,3379,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-1954,2013-12-01 00:00:00,721712,0,0,6648,18,12990808,1954,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-4865,2013-11-01 00:00:00,843950,0,0,6939,40,33757997,4865,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3690,2013-10-01 00:00:00,676589,0,0,6050,33,22327451,3690,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-5561,2013-09-01 00:00:00,741625,0,0,6401,48,35598001,5561,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-10998,2013-08-01 00:00:00,722428,0,0,6437,98,70797919,10998,和融优山美地名邸
120.94936,31.91377,经济技术开发区,39935,2013-07-01 00:00:00,744031,435,55633,6446,136,101188182,15698,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-1818,2013-06-01 00:00:00,716431,0,0,6700,17,12179327,1818,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-3753,2013-05-01 00:00:00,738531,0,0,6691,34,25110062,3753,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-9005,2013-04-01 00:00:00,700328,0,0,6610,85,59527893,9005,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-2643,2013-03-01 00:00:00,700687,0,0,6629,25,17517182,2643,和融优山美地名邸
120.94936,31.91377,经济技术开发区,47554,2013-02-01 00:00:00,1156470,464,48706,7026,7,8095289,1152,和融优山美地名邸
120.94936,31.91377,经济技术开发区,-1501,2013-01-01 00:00:00,1155984,0,0,7701,10,11559842,1501,和融优山美地名邸
120.918,32.01432,崇川区,-134,2018-01-01 00:00:00,1327471,0,0,9891,1,1327471,134,恒盛豪庭
120.918,32.01432,崇川区,-153,2017-11-01 00:00:00,1478646,0,0,9677,1,1478646,153,恒盛豪庭
120.918,32.01432,崇川区,-3842,2017-10-01 00:00:00,1587950,0,0,10334,25,39698746,3842,恒盛豪庭
120.918,32.01432,崇川区,-134,2017-07-01 00:00:00,1205474,0,0,8982,1,1205474,134,恒盛豪庭
120.918,32.01432,崇川区,-131,2017-03-01 00:00:00,1273096,0,0,9722,1,1273096,131,恒盛豪庭
120.918,32.01432,崇川区,-322,2017-01-01 00:00:00,1376684,0,0,8562,2,2753368,322,恒盛豪庭
120.918,32.01432,崇川区,-998,2016-12-01 00:00:00,1213148,0,0,8506,7,8492037,998,恒盛豪庭
120.918,32.01432,崇川区,-753,2016-11-01 00:00:00,1203909,0,0,7991,5,6019547,753,恒盛豪庭
120.918,32.01432,崇川区,-10506,2016-10-01 00:00:00,1022460,0,0,7786,80,81796835,10506,恒盛豪庭
120.918,32.01432,崇川区,-408,2016-09-01 00:00:00,992539,0,0,7306,3,2977617,408,恒盛豪庭
120.918,32.01432,崇川区,-4661,2016-08-01 00:00:00,1211387,0,0,7797,30,36341611,4661,恒盛豪庭
120.918,32.01432,崇川区,-172,2016-01-01 00:00:00,1169536,0,0,6787,1,1169536,172,恒盛豪庭
120.918,32.01432,崇川区,-154,2015-12-01 00:00:00,996677,0,0,6456,1,996677,154,恒盛豪庭
120.918,32.01432,崇川区,-280,2015-10-01 00:00:00,941762,0,0,6728,2,1883525,280,恒盛豪庭
120.918,32.01432,崇川区,-268,2015-09-01 00:00:00,886576,0,0,6615,2,1773152,268,恒盛豪庭
120.918,32.01432,崇川区,-382,2015-08-01 00:00:00,866160,0,0,6807,3,2598481,382,恒盛豪庭
120.918,32.01432,崇川区,-233,2015-06-01 00:00:00,801665,0,0,6878,2,1603331,233,恒盛豪庭
120.918,32.01432,崇川区,-1213,2015-05-01 00:00:00,935094,0,0,6938,9,8415843,1213,恒盛豪庭
120.918,32.01432,崇川区,-1173,2015-04-01 00:00:00,816895,0,0,6963,10,8168951,1173,恒盛豪庭
120.918,32.01432,崇川区,-210,2015-02-01 00:00:00,740977,0,0,7065,2,1481954,210,恒盛豪庭
120.918,32.01432,崇川区,-282,2015-01-01 00:00:00,984143,0,0,6969,2,1968286,282,恒盛豪庭
120.918,32.01432,崇川区,-879,2014-12-01 00:00:00,907820,0,0,7228,7,6354740,879,恒盛豪庭
120.918,32.01432,崇川区,-366,2014-11-01 00:00:00,853882,0,0,7002,3,2561647,366,恒盛豪庭
120.918,32.01432,崇川区,-1540,2014-10-01 00:00:00,905720,0,0,7058,12,10868642,1540,恒盛豪庭
120.918,32.01432,崇川区,-203,2014-09-01 00:00:00,718084,0,0,7073,2,1436168,203,恒盛豪庭
120.918,32.01432,崇川区,-2541,2014-08-01 00:00:00,875417,0,0,7234,21,18383764,2541,恒盛豪庭
120.918,32.01432,崇川区,-96,2014-07-01 00:00:00,763813,0,0,7983,1,763813,96,恒盛豪庭
120.918,32.01432,崇川区,-1191,2014-05-01 00:00:00,933111,0,0,7836,10,9331109,1191,恒盛豪庭
120.918,32.01432,崇川区,-97,2014-04-01 00:00:00,768973,0,0,7895,1,768973,97,恒盛豪庭
120.918,32.01432,崇川区,-1020,2014-03-01 00:00:00,999922,0,0,7846,8,7999377,1020,恒盛豪庭
120.918,32.01432,崇川区,-966,2014-01-01 00:00:00,954049,0,0,7898,8,7632390,966,恒盛豪庭
120.918,32.01432,崇川区,-2211,2013-12-01 00:00:00,930670,0,0,7998,19,17682735,2211,恒盛豪庭
120.918,32.01432,崇川区,-787,2013-11-01 00:00:00,875716,0,0,7788,7,6130013,787,恒盛豪庭
120.918,32.01432,崇川区,-2083,2013-10-01 00:00:00,1052710,0,0,9604,19,20001482,2083,恒盛豪庭
120.918,32.01432,崇川区,-2017,2013-09-01 00:00:00,1106904,0,0,9329,17,18817363,2017,恒盛豪庭
120.918,32.01432,崇川区,-664,2013-08-01 00:00:00,1274931,0,0,9604,5,6374655,664,恒盛豪庭
120.918,32.01432,崇川区,-800,2013-07-01 00:00:00,1288243,0,0,9659,6,7729455,800,恒盛豪庭
120.918,32.01432,崇川区,-534,2013-06-01 00:00:00,1302185,0,0,9748,4,5208739,534,恒盛豪庭
120.918,32.01432,崇川区,-1874,2013-03-01 00:00:00,1034959,0,0,8835,16,16559350,1874,恒盛豪庭
120.918,32.01432,崇川区,-415,2013-02-01 00:00:00,1166651,0,0,8435,3,3499953,415,恒盛豪庭
120.88268,31.99453,崇川区,-148,2017-12-01 00:00:00,2155062,0,0,14521,1,2155062,148,恒盛尚海湾
120.88268,31.99453,崇川区,-102,2017-11-01 00:00:00,1483140,0,0,14562,1,1483140,102,恒盛尚海湾
120.88268,31.99453,崇川区,-560,2017-09-01 00:00:00,2123473,0,0,15158,4,8493892,560,恒盛尚海湾
120.88268,31.99453,崇川区,-248,2017-08-01 00:00:00,1931841,0,0,15558,2,3863683,248,恒盛尚海湾
120.88268,31.99453,崇川区,-195,2017-06-01 00:00:00,1418992,0,0,14521,2,2837984,195,恒盛尚海湾
120.88268,31.99453,崇川区,-539,2017-05-01 00:00:00,1929245,0,0,14322,4,7716980,539,恒盛尚海湾
120.88268,31.99453,崇川区,-802,2017-04-01 00:00:00,1630075,0,0,14219,7,11410523,802,恒盛尚海湾
120.88268,31.99453,崇川区,-85,2017-03-01 00:00:00,1207016,0,0,14232,1,1207016,85,恒盛尚海湾
120.88268,31.99453,崇川区,-266,2017-02-01 00:00:00,1806216,0,0,13596,2,3612431,266,恒盛尚海湾
120.88268,31.99453,崇川区,-970,2017-01-01 00:00:00,1677909,0,0,13835,8,13423270,970,恒盛尚海湾
120.88268,31.99453,崇川区,-1016,2016-12-01 00:00:00,1477101,0,0,13091,9,13293909,1016,恒盛尚海湾
120.88268,31.99453,崇川区,-311,2016-11-01 00:00:00,963656,0,0,9285,3,2890969,311,恒盛尚海湾
120.88268,31.99453,崇川区,-965,2016-10-01 00:00:00,1359673,0,0,11271,8,10877382,965,恒盛尚海湾
120.88268,31.99453,崇川区,-859,2016-09-01 00:00:00,1236543,0,0,10071,7,8655804,859,恒盛尚海湾
120.88268,31.99453,崇川区,-2084,2016-08-01 00:00:00,1319066,0,0,10760,17,22424127,2084,恒盛尚海湾
120.88268,31.99453,崇川区,-2884,2016-07-01 00:00:00,1202369,0,0,9588,23,27654485,2884,恒盛尚海湾
120.88268,31.99453,崇川区,-250,2016-06-01 00:00:00,1231698,0,0,9867,2,2463395,250,恒盛尚海湾
120.88268,31.99453,崇川区,-97,2016-05-01 00:00:00,1053486,0,0,10891,1,1053486,97,恒盛尚海湾
120.88268,31.99453,崇川区,-126,2016-03-01 00:00:00,1413931,0,0,11211,1,1413931,126,恒盛尚海湾
120.88268,31.99453,崇川区,-84,2016-01-01 00:00:00,1036094,0,0,12311,1,1036094,84,恒盛尚海湾
120.88268,31.99453,崇川区,-255,2015-09-01 00:00:00,1424835,0,0,11181,2,2849670,255,恒盛尚海湾
120.88268,31.99453,崇川区,-124,2015-08-01 00:00:00,1663700,0,0,13456,1,1663700,124,恒盛尚海湾
120.88268,31.99453,崇川区,-502,2015-07-01 00:00:00,1719261,0,0,13705,4,6877043,502,恒盛尚海湾
120.88268,31.99453,崇川区,-92,2015-06-01 00:00:00,1254618,0,0,13612,1,1254618,92,恒盛尚海湾
120.88268,31.99453,崇川区,-2326,2015-05-01 00:00:00,1500457,0,0,12258,19,28508679,2326,恒盛尚海湾
120.88268,31.99453,崇川区,-351,2015-04-01 00:00:00,1445226,0,0,12340,3,4335678,351,恒盛尚海湾
120.88268,31.99453,崇川区,-630,2015-03-01 00:00:00,1188947,0,0,11320,6,7133684,630,恒盛尚海湾
120.88268,31.99453,崇川区,-215,2015-02-01 00:00:00,1379443,0,0,12851,2,2758886,215,恒盛尚海湾
120.88268,31.99453,崇川区,-1349,2015-01-01 00:00:00,1440744,0,0,12815,12,17288932,1349,恒盛尚海湾
120.88268,31.99453,崇川区,-976,2014-12-01 00:00:00,1522955,0,0,12485,8,12183638,976,恒盛尚海湾
120.88268,31.99453,崇川区,-1520,2014-11-01 00:00:00,1518347,0,0,12987,13,19738505,1520,恒盛尚海湾
120.88268,31.99453,崇川区,-727,2014-10-01 00:00:00,1542607,0,0,12735,6,9255640,727,恒盛尚海湾
120.88268,31.99453,崇川区,-486,2014-09-01 00:00:00,1568300,0,0,12916,4,6273199,486,恒盛尚海湾
120.88268,31.99453,崇川区,-425,2014-08-01 00:00:00,1754505,0,0,12391,3,5263515,425,恒盛尚海湾
120.88268,31.99453,崇川区,-840,2014-07-01 00:00:00,1548067,0,0,12903,7,10836466,840,恒盛尚海湾
120.88268,31.99453,崇川区,-722,2014-06-01 00:00:00,1560848,0,0,12972,6,9365087,722,恒盛尚海湾
120.88268,31.99453,崇川区,-2264,2014-05-01 00:00:00,1626100,0,0,12926,18,29269808,2264,恒盛尚海湾
120.88268,31.99453,崇川区,-948,2014-04-01 00:00:00,1539017,0,0,12987,8,12312136,948,恒盛尚海湾
120.88268,31.99453,崇川区,-1017,2014-03-01 00:00:00,1657213,0,0,13041,8,13257707,1017,恒盛尚海湾
120.88268,31.99453,崇川区,-226,2014-02-01 00:00:00,1478775,0,0,13101,2,2957551,226,恒盛尚海湾
120.88268,31.99453,崇川区,-376,2014-01-01 00:00:00,1553183,0,0,12400,3,4659548,376,恒盛尚海湾
120.88268,31.99453,崇川区,-1059,2013-12-01 00:00:00,1354546,0,0,12792,10,13545458,1059,恒盛尚海湾
120.88268,31.99453,崇川区,-1583,2013-11-01 00:00:00,1555239,0,0,12775,13,20218110,1583,恒盛尚海湾
120.88268,31.99453,崇川区,-3464,2013-10-01 00:00:00,1587891,0,0,12834,28,44460946,3464,恒盛尚海湾
120.88268,31.99453,崇川区,-1229,2013-09-01 00:00:00,1589095,0,0,12933,10,15890953,1229,恒盛尚海湾
120.88268,31.99453,崇川区,-1096,2013-08-01 00:00:00,1587797,0,0,13037,9,14290171,1096,恒盛尚海湾
120.88268,31.99453,崇川区,-2320,2013-07-01 00:00:00,1597448,0,0,13085,19,30351520,2320,恒盛尚海湾
120.88268,31.99453,崇川区,-837,2013-06-01 00:00:00,1558855,0,0,13037,7,10911983,837,恒盛尚海湾
120.88268,31.99453,崇川区,-74,2013-05-01 00:00:00,989725,0,0,13420,1,989725,74,恒盛尚海湾
120.88268,31.99453,崇川区,-1703,2013-04-01 00:00:00,1615806,0,0,13285,14,22621286,1703,恒盛尚海湾
120.88268,31.99453,崇川区,-5774,2013-03-01 00:00:00,1506782,0,0,13309,51,76845907,5774,恒盛尚海湾
120.88268,31.99453,崇川区,-4029,2013-02-01 00:00:00,1717372,0,0,13214,31,53238543,4029,恒盛尚海湾
120.88268,31.99453,崇川区,-11835,2013-01-01 00:00:00,1473839,0,0,12951,104,153279237,11835,恒盛尚海湾
120.924,31.9983,崇川区,-93,2017-03-01 00:00:00,905977,0,0,9788,1,905977,93,弘阳上城
120.924,31.9983,崇川区,-150,2017-01-01 00:00:00,1469250,0,0,9767,1,1469250,150,弘阳上城
120.924,31.9983,崇川区,-708,2016-11-01 00:00:00,1179345,0,0,8324,5,5896727,708,弘阳上城
120.924,31.9983,崇川区,-1373,2016-10-01 00:00:00,1172789,0,0,8541,10,11727889,1373,弘阳上城
120.924,31.9983,崇川区,-6487,2016-09-01 00:00:00,1035274,0,0,8458,53,54869517,6487,弘阳上城
120.924,31.9983,崇川区,-3837,2016-08-01 00:00:00,872159,0,0,8183,36,31397736,3837,弘阳上城
120.924,31.9983,崇川区,-2056,2016-07-01 00:00:00,940208,0,0,8231,18,16923741,2056,弘阳上城
120.924,31.9983,崇川区,-6291,2016-06-01 00:00:00,1024629,0,0,8144,50,51231452,6291,弘阳上城
120.924,31.9983,崇川区,-7372,2016-05-01 00:00:00,970508,0,0,7898,60,58230487,7372,弘阳上城
120.924,31.9983,崇川区,-17026,2016-04-01 00:00:00,921801,0,0,7688,142,130895744,17026,弘阳上城
120.924,31.9983,崇川区,-12052,2016-03-01 00:00:00,867029,0,0,7554,105,91038043,12052,弘阳上城
120.924,31.9983,崇川区,-4234,2016-02-01 00:00:00,848631,0,0,7616,38,32247990,4234,弘阳上城
120.924,31.9983,崇川区,-3014,2016-01-01 00:00:00,920472,0,0,7636,25,23011810,3014,弘阳上城
120.924,31.9983,崇川区,-3395,2015-12-01 00:00:00,885733,0,0,7565,29,25686257,3395,弘阳上城
120.924,31.9983,崇川区,-3792,2015-11-01 00:00:00,926562,0,0,7574,31,28723436,3792,弘阳上城
120.924,31.9983,崇川区,-6351,2015-10-01 00:00:00,929381,0,0,7609,52,48327835,6351,弘阳上城
120.924,31.9983,崇川区,-4007,2015-09-01 00:00:00,896269,0,0,7605,34,30473129,4007,弘阳上城
120.924,31.9983,崇川区,-5510,2015-08-01 00:00:00,914549,0,0,7635,46,42069237,5510,弘阳上城
120.924,31.9983,崇川区,22924,2015-07-01 00:00:00,889720,238,28568,7566,48,42706548,5644,弘阳上城
120.924,31.9983,崇川区,-5475,2015-06-01 00:00:00,860106,0,0,7541,48,41285092,5475,弘阳上城
120.924,31.9983,崇川区,-3617,2015-05-01 00:00:00,862150,0,0,7627,32,27588797,3617,弘阳上城
120.924,31.9983,崇川区,-2290,2015-04-01 00:00:00,878395,0,0,7672,20,17567895,2290,弘阳上城
120.924,31.9983,崇川区,16414,2015-03-01 00:00:00,899053,178,19203,7736,24,21577279,2789,弘阳上城
120.924,31.9983,崇川区,-1327,2015-02-01 00:00:00,851363,0,0,7700,12,10216358,1327,弘阳上城
120.924,31.9983,崇川区,-1922,2015-01-01 00:00:00,873028,0,0,7721,17,14841475,1922,弘阳上城
